%X	Y	Z	R	G	B
0.246233955026	1.63900005817	0.933096170425	0	0	0
0.243217483163	1.59000003338	0.905200064182	0	0	0
0.229726940393	1.45000004768	0.825496971607	0	0	0
0.239168941975	1.48400008678	0.844853460789	0	0	0
0.244863256812	1.49400007725	0.85054653883	0	0	0
0.244280263782	1.46600008011	0.834605932236	0	0	0
0.245915323496	1.45200002193	0.826635599136	0	0	0
0.255562335253	1.48500001431	0.845422685146	0	0	0
0.254725217819	1.45700001717	0.829482078552	0	0	0
0.326742827892	1.28600001335	0.732130348682	0	0	0
0.328716218472	1.2800000906	0.728714585304	0	0	0
0.333771318197	1.28600001335	0.732130348682	0	0	0
0.335711926222	1.2800000906	0.728714585304	0	0	0
0.338944792747	1.27900004387	0.728145241737	0	0	0
0.34056571126	1.27200007439	0.724160075188	0	0	0
0.343771249056	1.27100002766	0.723590791225	0	0	0
0.345605254173	1.2650001049	0.720174908638	0	0	0
0.349614024162	1.26700007915	0.721313595772	0	0	0
0.354191035032	1.27100002766	0.723590791225	0	0	0
0.357945680618	1.27200007439	0.724160075188	0	0	0
0.361705839634	1.27300000191	0.72472935915	0	0	0
0.361455231905	1.26000010967	0.717328369617	0	0	0
0.365188062191	1.26100003719	0.717897713184	0	0	0
0.3689263165	1.26200008392	0.718467056751	0	0	0
0.373850345612	1.26700007915	0.721313595772	0	0	0
0.377312660217	1.26700007915	0.721313595772	0	0	0
0.378971815109	1.26100003719	0.717897713184	0	0	0
0.377868741751	1.2460000515	0.709358036518	0	0	0
0.380661696196	1.24400007725	0.708219468594	0	0	0
0.382517516613	1.23900008202	0.705372929573	0	0	0
0.402799576521	1.28200006485	0.729853153229	0	0	0
0.375243842602	1.18400001526	0.674060940742	0	0	0
0.380397349596	1.19000005722	0.67747682333	0	0	0
0.408796012402	1.26800000668	0.721882820129	0	0	0
0.3930785954	1.20900011063	0.68829369545	0	0	0
0.396054565907	1.2080000639	0.687724351883	0	0	0
0.404975742102	1.22500002384	0.697402596474	0	0	0
0.407323300838	1.22200000286	0.695694684982	0	0	0
0.407638162374	1.21300005913	0.690570890903	0	0	0
0.415695995092	1.2270001173	0.698541224003	0	0	0
0.431343853474	1.26300001144	0.719036281109	0	0	0
0.411385864019	1.19500005245	0.680323302746	0	0	0
0.421591192484	1.21500003338	0.691709518433	0	0	0
0.418966144323	1.19800007343	0.682031273842	0	0	0
0.42435464263	1.20400011539	0.685447096825	0	0	0
0.429775923491	1.21000003815	0.688862979412	0	0	0
0.435230016708	1.21600008011	0.692278802395	0	0	0
0.437110364437	1.2120000124	0.690001547337	0	0	0
0.43678855896	1.20200002193	0.6843085289	0	0	0
0.436412096024	1.19200003147	0.678615450859	0	0	0
0.442989140749	1.20100009441	0.683739185333	0	0	0
0.449986934662	1.21100008488	0.689432263374	0	0	0
0.460782557726	1.2310000658	0.700818479061	0	0	0
0.470179289579	1.24700009823	0.70992732048	0	0	0
0.468270033598	1.23300004005	0.701957046986	0	0	0
0.471256911755	1.23200011253	0.701387763023	0	0	0
0.475008875132	1.23300004005	0.701957046986	0	0	0
0.469454735518	1.21000003815	0.688862979412	0	0	0
0.474324136972	1.21400010586	0.69114023447	0	0	0
0.476461321115	1.21100008488	0.689432263374	0	0	0
0.479770630598	1.21100008488	0.689432263374	0	0	0
0.49026030302	1.22900009155	0.699679791927	0	0	0
0.499643415213	1.24400007725	0.708219468594	0	0	0
0.493858098984	1.20500004292	0.686016440392	0	0	0
0.496738404036	1.20400011539	0.685447096825	0	0	0
0.507088780403	1.22100007534	0.695125341415	0	0	0
4.34548521042	10.1950006485	5.80409765244	0	0	0
4.36648178101	10.1790008545	5.7949886322	0	0	0
4.39688825607	10.1850004196	5.7984046936	0	0	0
0.504928708076	1.1550000906	0.657550990582	0	0	0
0.511241257191	1.1550000906	0.657550990582	0	0	0
0.442265450954	0.981000065804	0.558491408825	0	0	0
0.442224830389	0.975000023842	0.555075526237	0	0	0
0.442151427269	0.969000041485	0.551659703255	0	0	0
0.448471665382	0.977000057697	0.556214153767	0	0	0
0.448832660913	0.972000062466	0.553367614746	0	0	0
0.456133812666	0.982000052929	0.559060692787	0	0	0
0.461620688438	0.988000035286	0.562476575375	0	0	0
0.491578280926	1.04600000381	0.595496416092	0	0	0
0.49349167943	1.03800010681	0.59094196558	0	0	0
0.477201908827	0.998000025749	0.568169653416	0	0	0
0.482656359673	0.998000025749	0.568169653416	0	0	0
0.518380105495	1.05400002003	0.600050866604	0	0	0
0.513347506523	1.03800010681	0.59094196558	0	0	0
0.520659565926	1.04700005054	0.596065700054	0	0	0
0.516020476818	1.03200006485	0.587526082993	0	0	0
0.515824079514	1.02600002289	0.584110200405	0	0	0
0.525704622269	1.04000008106	0.592080593109	0	0	0
0.531087696552	1.04500007629	0.59492713213	0	0	0
0.535476267338	1.04800009727	0.596635043621	0	0	0
0.528580129147	1.02900004387	0.585818171501	0	0	0
0.53965473175	1.04500007629	0.59492713213	0	0	0
0.53160828352	1.02400004864	0.582971632481	0	0	0
0.5406691432	1.03600001335	0.589803338051	0	0	0
0.570589244366	1.08200001717	0.615991532803	0	0	0
0.562414348125	1.06100010872	0.604036033154	0	0	0
0.514696598053	0.966000020504	0.549951732159	0	0	0
0.52536958456	0.981000065804	0.558491408825	0	0	0
0.530203461647	0.98500007391	0.560768604279	0	0	0
0.528026044369	0.976000070572	0.555644869804	0	0	0
0.535586893559	0.98500007391	0.560768604279	0	0	0
0.533360302448	0.976000070572	0.555644869804	0	0	0
0.540421068668	0.98400002718	0.560199320316	0	0	0
0.556908607483	1.00900006294	0.574432015419	0	0	0
0.54801774025	0.988000035286	0.562476575375	0	0	0
0.535667657852	0.961000025272	0.547105193138	0	0	0
0.542214751244	0.968000054359	0.551090359688	0	0	0
0.543171405792	0.965000033379	0.549382448196	0	0	0
0.553161323071	0.978000044823	0.556783437729	0	0	0
0.550718843937	0.969000041485	0.551659703255	0	0	0
0.55508005619	0.972000062466	0.553367614746	0	0	0
0.568638503551	0.991000056267	0.564184427261	0	0	0
0.573076188564	0.994000017643	0.565892398357	0	0	0
0.563627898693	0.973000049591	0.553936898708	0	0	0
0.556392729282	0.956000030041	0.544258654118	0	0	0
0.577131986618	0.987000048161	0.561907231808	0	0	0
0.561617672443	0.956000030041	0.544258654118	0	0	0
0.58252632618	0.987000048161	0.561907231808	0	0	0
0.582258820534	0.982000052929	0.559060692787	0	0	0
0.559328794479	0.939000070095	0.534580409527	0	0	0
0.557705998421	0.932000041008	0.530595242977	0	0	0
0.568067550659	0.945000052452	0.537996292114	0	0	0
0.579104065895	0.959000051022	0.545966625214	0	0	0
0.596889555454	0.98400002718	0.560199320316	0	0	0
0.591047942638	0.97000002861	0.552228987217	0	0	0
0.577173054218	0.943000018597	0.536857664585	0	0	0
0.576061248779	0.93700003624	0.533441841602	0	0	0
0.57862174511	0.93700003624	0.533441841602	0	0	0
0.583663344383	0.941000044346	0.535719037056	0	0	0
0.57813590765	0.928000032902	0.528318047523	0	0	0
0.588806271553	0.941000044346	0.535719037056	0	0	0
0.583207786083	0.928000032902	0.528318047523	0	0	0
0.582587838173	0.92300003767	0.525471508503	0	0	0
0.583842277527	0.921000063419	0.524332880974	0	0	0
0.588268995285	0.924000024796	0.526040792465	0	0	0
0.586318314075	0.917000055313	0.52205568552	0	0	0
0.593319058418	0.924000024796	0.526040792465	0	0	0
0.588750720024	0.913000047207	0.519778430462	0	0	0
0.610025644302	0.942000031471	0.536288380623	0	0	0
0.572930395603	0.881000041962	0.50156056881	0	0	0
0.574684917927	0.880000054836	0.500991225243	0	0	0
0.575543344021	0.874000012875	0.49757540226	0	0	0
0.602231502533	0.90700006485	0.516362547874	0	0	0
0.598709583282	0.898000061512	0.511238753796	0	0	0
0.593130230904	0.886000037193	0.50440710783	0	0	0
0.603617548943	0.898000061512	0.511238753796	0	0	0
0.59797257185	0.886000037193	0.50440710783	0	0	0
0.612591326237	0.904000043869	0.514654636383	0	0	0
0.582693397999	0.853000044823	0.485619932413	0	0	0
0.579092502594	0.841000020504	0.478788226843	0	0	0
-2.22666454315	3.2460000515	1.83910405636	0	0	0
-2.20892381668	3.2460000515	1.83910405636	0	0	0
-2.25328683853	3.33800005913	1.89122915268	0	0	0
-2.2350435257	3.33800005913	1.89122915268	0	0	0
-2.13785624504	3.27300024033	1.85440170765	0	0	0
-2.79104018211	4.64200019836	2.63004374504	0	0	0
-6.76090860367	11.7800006866	6.67426013947	0	0	0
-6.74257230759	11.8610010147	6.72015237808	0	0	0
-5.49246549606	10.922000885	6.18813800812	0	0	0
-1.5395399332	3.27500009537	1.85553479195	0	0	0
-1.4794062376	3.22200012207	1.82550632954	0	0	0
-1.37718462944	3.27200007439	1.85383522511	0	0	0
-1.37401580811	3.37400007248	1.91162586212	0	0	0
-1.28929328918	3.32200026512	1.88216388226	0	0	0
-1.30642080307	3.3900001049	1.92069113255	0	0	0
-1.29715692997	3.3900001049	1.92069113255	0	0	0
-1.29207205772	3.40100026131	1.9269233942	0	0	0
-1.27862918377	3.3900001049	1.92069113255	0	0	0
-1.2664206028	3.40700006485	1.9303227663	0	0	0
-1.23241758347	3.36500024796	1.90652668476	0	0	0
-1.17304193974	3.32700014114	1.88499689102	0	0	0
-1.17811536789	3.39400005341	1.92295730114	0	0	0
-1.1684486866	3.42000007629	1.93768835068	0	0	0
-1.16113638878	3.42600011826	1.94108772278	0	0	0
-1.14942085743	3.41900014877	1.93712174892	0	0	0
-1.15008127689	3.44900012016	1.95411896706	0	0	0
-1.09109449387	3.38300013542	1.91672503948	0	0	0
-1.0519746542	3.40600013733	1.92975628376	0	0	0
-1.03899359703	3.39400005341	1.92295730114	0	0	0
-1.05763101578	3.48600006104	1.97508239746	0	0	0
-1.00455117226	3.40300011635	1.92805659771	0	0	0
-1.00373327732	3.43200016022	1.94448721409	0	0	0
-0.927093863487	3.46100020409	1.96091794968	0	0	0
-0.924529492855	3.48700022697	1.97564888	0	0	0
-3.0066883564	11.702000618	6.63006687164	0	0	0
-0.869890451431	3.42200016975	1.93882155418	0	0	0
-2.94273209572	11.702000618	6.63006687164	0	0	0
-0.895463585854	3.60000014305	2.03967189789	0	0	0
-2.82563829422	11.4860010147	6.50768661499	0	0	0
-0.866300463676	3.56100010872	2.0175755024	0	0	0
-2.79918456078	11.6370000839	6.59323978424	0	0	0
-2.77285385132	11.6600008011	6.6062707901	0	0	0
-0.80466645956	3.42300009727	1.93938803673	0	0	0
-0.780688107014	3.44100022316	1.94958651066	0	0	0
-0.786592662334	3.59700012207	2.03797221184	0	0	0
-2.51708388329	11.6560001373	6.60400438309	0	0	0
-0.725253105164	3.49100017548	1.97791516781	0	0	0
-2.36975693703	11.7150001526	6.63743209839	0	0	0
-2.37885093689	11.9210004807	6.75414705276	0	0	0
-0.709924638271	3.60700011253	2.04363799095	0	0	0
-0.69599199295	3.58600020409	2.03173971176	0	0	0
-2.18724322319	11.5960006714	6.5700097084	0	0	0
-1.57330238819	11.7440004349	6.65386343002	0	0	0
-0.432541131973	3.67900013924	2.08443140984	0	0	0
-0.423061698675	3.68400025368	2.08726429939	0	0	0
-0.417814940214	3.72700023651	2.1116271019	0	0	0
-0.279395490885	2.62000012398	1.48442792892	0	0	0
-0.275872558355	2.65500020981	1.50425803661	0	0	0
-0.245301395655	2.56300020218	1.45213317871	0	0	0
-0.230210661888	2.55100011826	1.44533419609	0	0	0
-0.224639713764	2.56700015068	1.45439946651	0	0	0
-0.173762232065	2.35300016403	1.33315217495	0	0	0
-0.168967828155	2.37600016594	1.34618353844	0	0	0
-0.160765394568	2.35100007057	1.33201909065	0	0	0
-0.12926453352	2.25	1.27479493618	0	0	0
-0.122897088528	2.2460000515	1.27252864838	0	0	0
-0.117331288755	2.2570002079	1.27876102924	0	0	0
-0.0955879092216	2.18300008774	1.23683440685	0	0	0
-0.0892939940095	2.17500019073	1.23230171204	0	0	0
-0.0779761746526	2.19100022316	1.24136698246	0	0	0
-0.0719888284802	2.19100022316	1.24136698246	0	0	0
-0.0661521106958	2.19600009918	1.24419987202	0	0	0
-0.0600689277053	2.1930000782	1.24250018597	0	0	0
-0.0421096868813	2.19400000572	1.24306666851	0	0	0
-0.0359330773354	2.18300008774	1.23683440685	0	0	0
-0.0305716153234	2.22699999809	1.26176381111	0	0	0
-0.0261021591723	2.37400007248	1.34505033493	0	0	0
-0.019077681005	2.30900001526	1.3082228899	0	0	0
-0.0127844670787	2.31200003624	1.30992257595	0	0	0
-0.00648884056136	2.32000017166	1.31445527077	0	0	0
-0.000148784849443	2.31700015068	1.31275546551	0	0	0
0.00617487495765	2.3140001297	1.31105577946	0	0	0
0.0124551327899	2.30599999428	1.30652320385	0	0	0
0.0190658252686	2.34400010109	1.3280531168	0	0	0
0.0252430755645	2.32300019264	1.31615495682	0	0	0
0.0315095409751	2.31700015068	1.31275546551	0	0	0
0.0379718616605	2.32500004768	1.31728816032	0	0	0
0.0445541627705	2.33700013161	1.32408702374	0	0	0
0.0500903837383	2.29800009727	1.30199050903	0	0	0
0.0564191862941	2.30000019073	1.30312371254	0	0	0
0.0628134459257	2.30400013924	1.30539000034	0	0	0
0.0690495967865	2.30200004578	1.30425691605	0	0	0
0.0754711851478	2.30599999428	1.30652320385	0	0	0
0.0820919424295	2.31500005722	1.31162238121	0	0	0
0.0884563326836	2.31600022316	1.31218898296	0	0	0
0.0949080437422	2.31900000572	1.31388866901	0	0	0
0.1008085832	2.30900001526	1.3082228899	0	0	0
0.108092613518	2.33000016212	1.32012093067	0	0	0
0.113722935319	2.31500005722	1.31162238121	0	0	0
0.119374990463	2.30200004578	1.30425691605	0	0	0
0.125174358487	2.29300022125	1.29915761948	0	0	0
0.131096497178	2.28700017929	1.29575824738	0	0	0
0.117019750178	1.78600013256	1.01190388203	0	0	0
0.118828952312	1.74100005627	0.986407995224	0	0	0
0.123018696904	1.73300004005	0.981875360012	0	0	0
0.128123059869	1.73800003529	0.984708309174	0	0	0
0.13271959126	1.73600006104	0.983575105667	0	0	0
0.135244593024	1.65100002289	0.935416221619	0	0	0
0.137894004583	1.62900006771	0.922951519489	0	0	0
0.142782464623	1.63400006294	0.925784409046	0	0	0
0.146887242794	1.63000011444	0.923518121243	0	0	0
0.151248693466	1.62900006771	0.922951519489	0	0	0
0.152354955673	1.59400010109	0.9031214118	0	0	0
0.15464630723	1.57300007343	0.891223371029	0	0	0
0.158338576555	1.56700003147	0.887823879719	0	0	0
0.163035809994	1.57100009918	0.890090107918	0	0	0
0.168393999338	1.58100008965	0.895755946636	0	0	0
0.172386661172	1.57800006866	0.894056200981	0	0	0
0.178826421499	1.59700012207	0.904821097851	0	0	0
0.184337630868	1.60700011253	0.910486936569	0	0	0
0.189081400633	1.61000013351	0.912186563015	0	0	0
0.194442451	1.61800003052	0.916719198227	0	0	0
0.200830474496	1.63400006294	0.925784409046	0	0	0
0.203662380576	1.6210000515	0.918418943882	0	0	0
0.208092093468	1.6210000515	0.918418943882	0	0	0
0.213046208024	1.62500011921	0.92068529129	0	0	0
0.217085331678	1.62200009823	0.918985545635	0	0	0
0.222064062953	1.62600004673	0.921251773834	0	0	0
0.228318378329	1.63900005817	0.928617298603	0	0	0
0.231234878302	1.62800002098	0.922385036945	0	0	0
0.234670326114	1.6210000515	0.918418943882	0	0	0
0.238805025816	1.61900007725	0.91728579998	0	0	0
0.24217762053	1.61200010777	0.913319766521	0	0	0
0.241687804461	1.58000004292	0.895189344883	0	0	0
0.241178780794	1.5490000248	0.877625524998	0	0	0
0.237490102649	1.49900007248	0.849296748638	0	0	0
0.239168941975	1.48400008678	0.840798139572	0	0	0
0.242732569575	1.4810000658	0.839098393917	0	0	0
0.246113181114	1.4770001173	0.836832046509	0	0	0
0.250657469034	1.48000001907	0.838531792164	0	0	0
0.255218148232	1.48300004005	0.840231537819	0	0	0
0.260669380426	1.49100005627	0.844764113426	0	0	0
0.264566272497	1.49000012875	0.844197511673	0	0	0
0.265753298998	1.47400009632	0.835132300854	0	0	0
0.268866181374	1.46900010109	0.832299411297	0	0	0
0.269165307283	1.44900012016	0.820967972279	0	0	0
0.280099183321	1.48600006104	0.841931283474	0	0	0
0.281291633844	1.47100007534	0.833432674408	0	0	0
0.286281198263	1.47600007057	0.83626550436	0	0	0
0.289724588394	1.47300004959	0.834565758705	0	0	0
0.298934847116	1.49900007248	0.849296748638	0	0	0
0.295147120953	1.46000003815	0.827200293541	0	0	0
0.298522204161	1.45700001717	0.825500547886	0	0	0
0.314960986376	1.51700007915	0.859495103359	0	0	0
0.305643856525	1.45300006866	0.823234200478	0	0	0
0.316220134497	1.48400008678	0.840798139572	0	0	0
0.317685633898	1.47200012207	0.833999156952	0	0	0
0.294358551502	1.31400001049	0.744480311871	0	0	0
0.286838561296	1.2650001049	0.716718018055	0	0	0
0.293967157602	1.28100001812	0.725783228874	0	0	0
0.3023442626	1.30200004578	0.73768132925	0	0	0
0.300498425961	1.27900004387	0.724650084972	0	0	0
0.312312394381	1.31400001049	0.744480311871	0	0	0
0.313499003649	1.30400002003	0.738814473152	0	0	0
0.319250762463	1.31300008297	0.743913650513	0	0	0
0.319888263941	1.30100011826	0.737114787102	0	0	0
0.317974030972	1.27900004387	0.724650084972	0	0	0
0.318955719471	1.26900005341	0.718984365463	0	0	0
0.328775435686	1.29400002956	0.733148694038	0	0	0
0.327432185411	1.27500009537	0.722383856773	0	0	0
0.330916374922	1.27500009537	0.722383856773	0	0	0
0.333876013756	1.27300000191	0.721250653267	0	0	0
0.337884753942	1.27500009537	0.722383856773	0	0	0
0.340833455324	1.27300000191	0.721250653267	0	0	0
0.342689335346	1.26700007915	0.717851221561	0	0	0
0.345878481865	1.26600003242	0.717284619808	0	0	0
0.350717753172	1.27100002766	0.720117509365	0	0	0
0.355305701494	1.27500009537	0.722383856773	0	0	0
0.356820076704	1.26800000668	0.71841776371	0	0	0
0.359148591757	1.26400005817	0.716151475906	0	0	0
0.360307753086	1.25600004196	0.711618900299	0	0	0
0.36171284318	1.24900007248	0.70765286684	0	0	0
0.365125983953	1.24900007248	0.70765286684	0	0	0
0.372670084238	1.26300001144	0.715584874153	0	0	0
0.375525861979	1.26100003719	0.714451789856	0	0	0
0.37746912241	1.25600004196	0.711618900299	0	0	0
0.376049131155	1.24000000954	0.70255368948	0	0	0
0.379131704569	1.23900008202	0.701987087727	0	0	0
0.384678632021	1.2460000515	0.705953121185	0	0	0
0.392755538225	1.26100003719	0.714451789856	0	0	0
0.389917552471	1.24100005627	0.703120231628	0	0	0
0.390456438065	1.23200011253	0.698021054268	0	0	0
0.39350348711	1.2310000658	0.697454512119	0	0	0
0.399768978357	1.24000000954	0.70255368948	0	0	0
0.40283241868	1.23900008202	0.701987087727	0	0	0
0.402283906937	1.2270001173	0.695188164711	0	0	0
0.403653383255	1.22100007534	0.691788733006	0	0	0
0.406656652689	1.22000002861	0.691222131252	0	0	0
0.410998761654	1.22300004959	0.692921876907	0	0	0
0.411291688681	1.21400010586	0.687822699547	0	0	0
0.422122716904	1.23600006104	0.700287342072	0	0	0
0.418959498405	1.21700000763	0.689522385597	0	0	0
0.415692359209	1.19800007343	0.678757488728	0	0	0
0.418616443872	1.1970000267	0.678190946579	0	0	0
0.423297315836	1.20100009441	0.680457234383	0	0	0
0.426934450865	1.20200002193	0.681023776531	0	0	0
0.43272459507	1.20900011063	0.684989869595	0	0	0
0.434225171804	1.20400011539	0.682156920433	0	0	0
0.43424487114	1.19500005245	0.677057743073	0	0	0
0.436778217554	1.1930000782	0.675924599171	0	0	0
0.443726837635	1.20300006866	0.681590378284	0	0	0
0.465274333954	1.24300003052	0.704253435135	0	0	0
0.464146524668	1.2310000658	0.697454512119	0	0	0
0.463712662458	1.22100007534	0.691788733006	0	0	0
0.460929065943	1.20500004292	0.682723522186	0	0	0
0.474238365889	1.2310000658	0.697454512119	0	0	0
0.471782624722	1.21600008011	0.688955843449	0	0	0
0.471979886293	1.2080000639	0.684423208237	0	0	0
0.473707199097	1.20400011539	0.682156920433	0	0	0
0.477789729834	1.20600008965	0.68329012394	0	0	0
0.485473394394	1.21700000763	0.689522385597	0	0	0
0.494823724031	1.23200011253	0.698021054268	0	0	0
0.496168553829	1.2270001173	0.695188164711	0	0	0
0.493822038174	1.21300005913	0.687256097794	0	0	0
0.490579366684	1.1970000267	0.678190946579	0	0	0
0.503339588642	1.22000002861	0.691222131252	0	0	0
0.503351032734	1.2120000124	0.686689555645	0	0	0
0.514187753201	1.23000001907	0.696887910366	0	0	0
4.3141708374	10.2530002594	5.80909919739	0	0	0
0.434601277113	0.964000046253	0.546178817749	0	0	0
0.444946229458	0.981000065804	0.555810630322	0	0	0
0.446258097887	0.978000044823	0.554110884666	0	0	0
0.4466355443	0.973000049591	0.55127799511	0	0	0
0.450679719448	0.976000070572	0.552977740765	0	0	0
0.4519533813	0.973000049591	0.55127799511	0	0	0
0.464424043894	0.994000017643	0.563176095486	0	0	0
0.489228457212	1.04100000858	0.58980512619	0	0	0
0.481606066227	1.01300001144	0.573940992355	0	0	0
0.495371907949	1.03600001335	0.586972236633	0	0	0
0.492432296276	1.02400004864	0.580173373222	0	0	0
0.490877985954	1.0150001049	0.575074195862	0	0	0
0.519855558872	1.05700004101	0.598870337009	0	0	0
0.518293023109	1.04800009727	0.593771159649	0	0	0
0.501265406609	1.00800001621	0.571108102798	0	0	0
0.504519999027	1.00900006294	0.571674704552	0	0	0
